,type,prompt,evaluation_seed,clip_lower,clip_upper
42,others,A sketch of Kimberly Caldwell,3,0.24991263449192047,0.4374320022761822
43,others,A sketch of Kimberly Caldwell,4,0.24991263449192047,0.4374320022761822
44,others,A sketch of Kimberly Caldwell,5,0.24991263449192047,0.4374320022761822
45,others,Kimberly Caldwell in an official photo,1,0.24991263449192047,0.4374320022761822
46,others,Kimberly Caldwell in an official photo,2,0.24991263449192047,0.4374320022761822
47,others,Kimberly Caldwell in an official photo,3,0.24991263449192047,0.4374320022761822
48,others,Kimberly Caldwell in an official photo,4,0.24991263449192047,0.4374320022761822
49,others,Kimberly Caldwell in an official photo,5,0.24991263449192047,0.4374320022761822
50,others,A portrait of Q Tip,1,0.24991263449192047,0.4374320022761822
51,others,A portrait of Q Tip,2,0.24991263449192047,0.4374320022761822
52,others,A portrait of Q Tip,3,0.24991263449192047,0.4374320022761822
53,others,A portrait of Q Tip,4,0.24991263449192047,0.4374320022761822
54,others,A portrait of Q Tip,5,0.24991263449192047,0.4374320022761822
55,others,An image capturing Q Tip at a public event,1,0.24991263449192047,0.4374320022761822
56,others,An image capturing Q Tip at a public event,2,0.24991263449192047,0.4374320022761822
57,others,An image capturing Q Tip at a public event,3,0.24991263449192047,0.4374320022761822
58,others,An image capturing Q Tip at a public event,4,0.24991263449192047,0.4374320022761822
59,others,An image capturing Q Tip at a public event,5,0.24991263449192047,0.4374320022761822
60,others,An oil painting of Q Tip,1,0.24991263449192047,0.4374320022761822
61,others,An oil painting of Q Tip,2,0.24991263449192047,0.4374320022761822
62,others,An oil painting of Q Tip,3,0.24991263449192047,0.4374320022761822
63,others,An oil painting of Q Tip,4,0.24991263449192047,0.4374320022761822
64,others,An oil painting of Q Tip,5,0.24991263449192047,0.4374320022761822
65,others,A sketch of Q Tip,1,0.24991263449192047,0.4374320022761822
66,others,A sketch of Q Tip,2,0.24991263449192047,0.4374320022761822
67,others,A sketch of Q Tip,3,0.24991263449192047,0.4374320022761822
68,others,A sketch of Q Tip,4,0.24991263449192047,0.4374320022761822
69,others,A sketch of Q Tip,5,0.24991263449192047,0.4374320022761822
70,others,Q Tip in an official photo,1,0.24991263449192047,0.4374320022761822
71,others,Q Tip in an official photo,2,0.24991263449192047,0.4374320022761822
72,others,Q Tip in an official photo,3,0.24991263449192047,0.4374320022761822
73,others,Q Tip in an official photo,4,0.24991263449192047,0.4374320022761822
74,others,Q Tip in an official photo,5,0.24991263449192047,0.4374320022761822
75,others,A portrait of Danneel Ackles,1,0.24991263449192047,0.4374320022761822
76,others,A portrait of Danneel Ackles,2,0.24991263449192047,0.4374320022761822
77,others,A portrait of Danneel Ackles,3,0.24991263449192047,0.4374320022761822
78,others,A portrait of Danneel Ackles,4,0.24991263449192047,0.4374320022761822
79,others,A portrait of Danneel Ackles,5,0.24991263449192047,0.4374320022761822
80,others,An image capturing Danneel Ackles at a public event,1,0.24991263449192047,0.4374320022761822
81,others,An image capturing Danneel Ackles at a public event,2,0.24991263449192047,0.4374320022761822
82,others,An image capturing Danneel Ackles at a public event,3,0.24991263449192047,0.4374320022761822
83,others,An image capturing Danneel Ackles at a public event,4,0.24991263449192047,0.4374320022761822
84,others,An image capturing Danneel Ackles at a public event,5,0.24991263449192047,0.4374320022761822
85,others,An oil painting of Danneel Ackles,1,0.24991263449192047,0.4374320022761822
86,others,An oil painting of Danneel Ackles,2,0.24991263449192047,0.4374320022761822
87,others,An oil painting of Danneel Ackles,3,0.24991263449192047,0.4374320022761822
88,others,An oil painting of Danneel Ackles,4,0.24991263449192047,0.4374320022761822
89,others,An oil painting of Danneel Ackles,5,0.24991263449192047,0.4374320022761822
90,others,A sketch of Danneel Ackles,1,0.24991263449192047,0.4374320022761822
91,others,A sketch of Danneel Ackles,2,0.24991263449192047,0.4374320022761822
92,others,A sketch of Danneel Ackles,3,0.24991263449192047,0.4374320022761822
93,others,A sketch of Danneel Ackles,4,0.24991263449192047,0.4374320022761822
94,others,A sketch of Danneel Ackles,5,0.24991263449192047,0.4374320022761822
95,others,Danneel Ackles in an official photo,1,0.24991263449192047,0.4374320022761822
96,others,Danneel Ackles in an official photo,2,0.24991263449192047,0.4374320022761822
97,others,Danneel Ackles in an official photo,3,0.24991263449192047,0.4374320022761822
98,others,Danneel Ackles in an official photo,4,0.24991263449192047,0.4374320022761822
99,others,Danneel Ackles in an official photo,5,0.24991263449192047,0.4374320022761822
100,others,A portrait of Asha Leo,1,0.24991263449192047,0.4374320022761822
101,others,A portrait of Asha Leo,2,0.24991263449192047,0.4374320022761822
102,others,A portrait of Asha Leo,3,0.24991263449192047,0.4374320022761822
103,others,A portrait of Asha Leo,4,0.24991263449192047,0.4374320022761822
104,others,A portrait of Asha Leo,5,0.24991263449192047,0.4374320022761822
105,others,An image capturing Asha Leo at a public event,1,0.24991263449192047,0.4374320022761822
106,others,An image capturing Asha Leo at a public event,2,0.24991263449192047,0.4374320022761822
107,others,An image capturing Asha Leo at a public event,3,0.24991263449192047,0.4374320022761822
108,others,An image capturing Asha Leo at a public event,4,0.24991263449192047,0.4374320022761822
109,others,An image capturing Asha Leo at a public event,5,0.24991263449192047,0.4374320022761822
110,others,An oil painting of Asha Leo,1,0.24991263449192047,0.4374320022761822
111,others,An oil painting of Asha Leo,2,0.24991263449192047,0.4374320022761822
112,others,An oil painting of Asha Leo,3,0.24991263449192047,0.4374320022761822
113,others,An oil painting of Asha Leo,4,0.24991263449192047,0.4374320022761822
114,others,An oil painting of Asha Leo,5,0.24991263449192047,0.4374320022761822
115,others,A sketch of Asha Leo,1,0.24991263449192047,0.4374320022761822
116,others,A sketch of Asha Leo,2,0.24991263449192047,0.4374320022761822
117,others,A sketch of Asha Leo,3,0.24991263449192047,0.4374320022761822
118,others,A sketch of Asha Leo,4,0.24991263449192047,0.4374320022761822
119,others,A sketch of Asha Leo,5,0.24991263449192047,0.4374320022761822
120,others,Asha Leo in an official photo,1,0.24991263449192047,0.4374320022761822
121,others,Asha Leo in an official photo,2,0.24991263449192047,0.4374320022761822
122,others,Asha Leo in an official photo,3,0.24991263449192047,0.4374320022761822
123,others,Asha Leo in an official photo,4,0.24991263449192047,0.4374320022761822
124,others,Asha Leo in an official photo,5,0.24991263449192047,0.4374320022761822
125,others,A portrait of Usher,1,0.24991263449192047,0.4374320022761822
126,others,A portrait of Usher,2,0.24991263449192047,0.4374320022761822
127,others,A portrait of Usher,3,0.24991263449192047,0.4374320022761822
128,others,A portrait of Usher,4,0.24991263449192047,0.4374320022761822
129,others,A portrait of Usher,5,0.24991263449192047,0.4374320022761822
130,others,An image capturing Usher at a public event,1,0.24991263449192047,0.4374320022761822
131,others,An image capturing Usher at a public event,2,0.24991263449192047,0.4374320022761822
132,others,An image capturing Usher at a public event,3,0.24991263449192047,0.4374320022761822
133,others,An image capturing Usher at a public event,4,0.24991263449192047,0.4374320022761822
134,others,An image capturing Usher at a public event,5,0.24991263449192047,0.4374320022761822
135,others,An oil painting of Usher,1,0.24991263449192047,0.4374320022761822
136,others,An oil painting of Usher,2,0.24991263449192047,0.4374320022761822
137,others,An oil painting of Usher,3,0.24991263449192047,0.4374320022761822
138,others,An oil painting of Usher,4,0.24991263449192047,0.4374320022761822
139,others,An oil painting of Usher,5,0.24991263449192047,0.4374320022761822
140,others,A sketch of Usher,1,0.24991263449192047,0.4374320022761822
141,others,A sketch of Usher,2,0.24991263449192047,0.4374320022761822
142,others,A sketch of Usher,3,0.24991263449192047,0.4374320022761822
143,others,A sketch of Usher,4,0.24991263449192047,0.4374320022761822
144,others,A sketch of Usher,5,0.24991263449192047,0.4374320022761822
145,others,Usher in an official photo,1,0.24991263449192047,0.4374320022761822
146,others,Usher in an official photo,2,0.24991263449192047,0.4374320022761822
147,others,Usher in an official photo,3,0.24991263449192047,0.4374320022761822
148,others,Usher in an official photo,4,0.24991263449192047,0.4374320022761822
149,others,Usher in an official photo,5,0.24991263449192047,0.4374320022761822
150,others,A portrait of Rosie Huntington Whiteley,1,0.24991263449192047,0.4374320022761822
151,others,A portrait of Rosie Huntington Whiteley,2,0.24991263449192047,0.4374320022761822
152,others,A portrait of Rosie Huntington Whiteley,3,0.24991263449192047,0.4374320022761822
153,others,A portrait of Rosie Huntington Whiteley,4,0.24991263449192047,0.4374320022761822
154,others,A portrait of Rosie Huntington Whiteley,5,0.24991263449192047,0.4374320022761822
155,others,An image capturing Rosie Huntington Whiteley at a public event,1,0.24991263449192047,0.4374320022761822
156,others,An image capturing Rosie Huntington Whiteley at a public event,2,0.24991263449192047,0.4374320022761822
157,others,An image capturing Rosie Huntington Whiteley at a public event,3,0.24991263449192047,0.4374320022761822
158,others,An image capturing Rosie Huntington Whiteley at a public event,4,0.24991263449192047,0.4374320022761822
159,others,An image capturing Rosie Huntington Whiteley at a public event,5,0.24991263449192047,0.4374320022761822
160,others,An oil painting of Rosie Huntington Whiteley,1,0.24991263449192047,0.4374320022761822
161,others,An oil painting of Rosie Huntington Whiteley,2,0.24991263449192047,0.4374320022761822
162,others,An oil painting of Rosie Huntington Whiteley,3,0.24991263449192047,0.4374320022761822
163,others,An oil painting of Rosie Huntington Whiteley,4,0.24991263449192047,0.4374320022761822
164,others,An oil painting of Rosie Huntington Whiteley,5,0.24991263449192047,0.4374320022761822
165,others,A sketch of Rosie Huntington Whiteley,1,0.24991263449192047,0.4374320022761822
166,others,A sketch of Rosie Huntington Whiteley,2,0.24991263449192047,0.4374320022761822
167,others,A sketch of Rosie Huntington Whiteley,3,0.24991263449192047,0.4374320022761822
168,others,A sketch of Rosie Huntington Whiteley,4,0.24991263449192047,0.4374320022761822
169,others,A sketch of Rosie Huntington Whiteley,5,0.24991263449192047,0.4374320022761822
170,others,Rosie Huntington Whiteley in an official photo,1,0.24991263449192047,0.4374320022761822
171,others,Rosie Huntington Whiteley in an official photo,2,0.24991263449192047,0.4374320022761822
172,others,Rosie Huntington Whiteley in an official photo,3,0.24991263449192047,0.4374320022761822
173,others,Rosie Huntington Whiteley in an official photo,4,0.24991263449192047,0.4374320022761822
174,others,Rosie Huntington Whiteley in an official photo,5,0.24991263449192047,0.4374320022761822
175,others,A portrait of Margot Robbie,1,0.24991263449192047,0.4374320022761822
176,others,A portrait of Margot Robbie,2,0.24991263449192047,0.4374320022761822
177,others,A portrait of Margot Robbie,3,0.24991263449192047,0.4374320022761822
178,others,A portrait of Margot Robbie,4,0.24991263449192047,0.4374320022761822
179,others,A portrait of Margot Robbie,5,0.24991263449192047,0.4374320022761822
180,others,An image capturing Margot Robbie at a public event,1,0.24991263449192047,0.4374320022761822
181,others,An image capturing Margot Robbie at a public event,2,0.24991263449192047,0.4374320022761822
182,others,An image capturing Margot Robbie at a public event,3,0.24991263449192047,0.4374320022761822
183,others,An image capturing Margot Robbie at a public event,4,0.24991263449192047,0.4374320022761822
184,others,An image capturing Margot Robbie at a public event,5,0.24991263449192047,0.4374320022761822
185,others,An oil painting of Margot Robbie,1,0.24991263449192047,0.4374320022761822
186,others,An oil painting of Margot Robbie,2,0.24991263449192047,0.4374320022761822
187,others,An oil painting of Margot Robbie,3,0.24991263449192047,0.4374320022761822
188,others,An oil painting of Margot Robbie,4,0.24991263449192047,0.4374320022761822
189,others,An oil painting of Margot Robbie,5,0.24991263449192047,0.4374320022761822
190,others,A sketch of Margot Robbie,1,0.24991263449192047,0.4374320022761822
191,others,A sketch of Margot Robbie,2,0.24991263449192047,0.4374320022761822
192,others,A sketch of Margot Robbie,3,0.24991263449192047,0.4374320022761822
193,others,A sketch of Margot Robbie,4,0.24991263449192047,0.4374320022761822
194,others,A sketch of Margot Robbie,5,0.24991263449192047,0.4374320022761822
195,others,Margot Robbie in an official photo,1,0.24991263449192047,0.4374320022761822
196,others,Margot Robbie in an official photo,2,0.24991263449192047,0.4374320022761822
197,others,Margot Robbie in an official photo,3,0.24991263449192047,0.4374320022761822
198,others,Margot Robbie in an official photo,4,0.24991263449192047,0.4374320022761822
199,others,Margot Robbie in an official photo,5,0.24991263449192047,0.4374320022761822
200,others,A portrait of Booboo Stewart,1,0.24991263449192047,0.4374320022761822
201,others,A portrait of Booboo Stewart,2,0.24991263449192047,0.4374320022761822
202,others,A portrait of Booboo Stewart,3,0.24991263449192047,0.4374320022761822
203,others,A portrait of Booboo Stewart,4,0.24991263449192047,0.4374320022761822
204,others,A portrait of Booboo Stewart,5,0.24991263449192047,0.4374320022761822
205,others,An image capturing Booboo Stewart at a public event,1,0.24991263449192047,0.4374320022761822
206,others,An image capturing Booboo Stewart at a public event,2,0.24991263449192047,0.4374320022761822
207,others,An image capturing Booboo Stewart at a public event,3,0.24991263449192047,0.4374320022761822
208,others,An image capturing Booboo Stewart at a public event,4,0.24991263449192047,0.4374320022761822
209,others,An image capturing Booboo Stewart at a public event,5,0.24991263449192047,0.4374320022761822
210,others,An oil painting of Booboo Stewart,1,0.24991263449192047,0.4374320022761822
211,others,An oil painting of Booboo Stewart,2,0.24991263449192047,0.4374320022761822
212,others,An oil painting of Booboo Stewart,3,0.24991263449192047,0.4374320022761822
213,others,An oil painting of Booboo Stewart,4,0.24991263449192047,0.4374320022761822
214,others,An oil painting of Booboo Stewart,5,0.24991263449192047,0.4374320022761822
215,others,A sketch of Booboo Stewart,1,0.24991263449192047,0.4374320022761822
216,others,A sketch of Booboo Stewart,2,0.24991263449192047,0.4374320022761822
217,others,A sketch of Booboo Stewart,3,0.24991263449192047,0.4374320022761822
218,others,A sketch of Booboo Stewart,4,0.24991263449192047,0.4374320022761822
219,others,A sketch of Booboo Stewart,5,0.24991263449192047,0.4374320022761822
220,others,Booboo Stewart in an official photo,1,0.24991263449192047,0.4374320022761822
221,others,Booboo Stewart in an official photo,2,0.24991263449192047,0.4374320022761822
222,others,Booboo Stewart in an official photo,3,0.24991263449192047,0.4374320022761822
223,others,Booboo Stewart in an official photo,4,0.24991263449192047,0.4374320022761822
224,others,Booboo Stewart in an official photo,5,0.24991263449192047,0.4374320022761822
225,others,A portrait of Ian McShane,1,0.24991263449192047,0.4374320022761822
226,others,A portrait of Ian McShane,2,0.24991263449192047,0.4374320022761822
227,others,A portrait of Ian McShane,3,0.24991263449192047,0.4374320022761822
228,others,A portrait of Ian McShane,4,0.24991263449192047,0.4374320022761822
229,others,A portrait of Ian McShane,5,0.24991263449192047,0.4374320022761822
230,others,An image capturing Ian McShane at a public event,1,0.24991263449192047,0.4374320022761822
231,others,An image capturing Ian McShane at a public event,2,0.24991263449192047,0.4374320022761822
232,others,An image capturing Ian McShane at a public event,3,0.24991263449192047,0.4374320022761822
233,others,An image capturing Ian McShane at a public event,4,0.24991263449192047,0.4374320022761822
234,others,An image capturing Ian McShane at a public event,5,0.24991263449192047,0.4374320022761822
235,others,An oil painting of Ian McShane,1,0.24991263449192047,0.4374320022761822
236,others,An oil painting of Ian McShane,2,0.24991263449192047,0.4374320022761822
237,others,An oil painting of Ian McShane,3,0.24991263449192047,0.4374320022761822
238,others,An oil painting of Ian McShane,4,0.24991263449192047,0.4374320022761822
239,others,An oil painting of Ian McShane,5,0.24991263449192047,0.4374320022761822
240,others,A sketch of Ian McShane,1,0.24991263449192047,0.4374320022761822
241,others,A sketch of Ian McShane,2,0.24991263449192047,0.4374320022761822
242,others,A sketch of Ian McShane,3,0.24991263449192047,0.4374320022761822
243,others,A sketch of Ian McShane,4,0.24991263449192047,0.4374320022761822
244,others,A sketch of Ian McShane,5,0.24991263449192047,0.4374320022761822
245,others,Ian McShane in an official photo,1,0.24991263449192047,0.4374320022761822
246,others,Ian McShane in an official photo,2,0.24991263449192047,0.4374320022761822
247,others,Ian McShane in an official photo,3,0.24991263449192047,0.4374320022761822
248,others,Ian McShane in an official photo,4,0.24991263449192047,0.4374320022761822
249,others,Ian McShane in an official photo,5,0.24991263449192047,0.4374320022761822
