,type,prompt,evaluation_seed,clip_lower,clip_upper
29,others,A portrait of Roger Taylor,5,0.15644130110740662,0.3674522712826729
30,others,An image capturing Roger Taylor at a public event,1,0.15644130110740662,0.3674522712826729
31,others,An image capturing Roger Taylor at a public event,2,0.15644130110740662,0.3674522712826729
32,others,An image capturing Roger Taylor at a public event,3,0.15644130110740662,0.3674522712826729
33,others,An image capturing Roger Taylor at a public event,4,0.15644130110740662,0.3674522712826729
34,others,An image capturing Roger Taylor at a public event,5,0.15644130110740662,0.3674522712826729
35,others,An oil painting of Roger Taylor,1,0.15644130110740662,0.3674522712826729
36,others,An oil painting of Roger Taylor,2,0.15644130110740662,0.3674522712826729
37,others,An oil painting of Roger Taylor,3,0.15644130110740662,0.3674522712826729
38,others,An oil painting of Roger Taylor,4,0.15644130110740662,0.3674522712826729
39,others,An oil painting of Roger Taylor,5,0.15644130110740662,0.3674522712826729
40,others,A sketch of Roger Taylor,1,0.15644130110740662,0.3674522712826729
41,others,A sketch of Roger Taylor,2,0.15644130110740662,0.3674522712826729
42,others,A sketch of Roger Taylor,3,0.15644130110740662,0.3674522712826729
43,others,A sketch of Roger Taylor,4,0.15644130110740662,0.3674522712826729
44,others,A sketch of Roger Taylor,5,0.15644130110740662,0.3674522712826729
45,others,Roger Taylor in an official photo,1,0.15644130110740662,0.3674522712826729
46,others,Roger Taylor in an official photo,2,0.15644130110740662,0.3674522712826729
47,others,Roger Taylor in an official photo,3,0.15644130110740662,0.3674522712826729
48,others,Roger Taylor in an official photo,4,0.15644130110740662,0.3674522712826729
49,others,Roger Taylor in an official photo,5,0.15644130110740662,0.3674522712826729
50,others,A portrait of Dougie Poynter,1,0.15644130110740662,0.3674522712826729
51,others,A portrait of Dougie Poynter,2,0.15644130110740662,0.3674522712826729
52,others,A portrait of Dougie Poynter,3,0.15644130110740662,0.3674522712826729
53,others,A portrait of Dougie Poynter,4,0.15644130110740662,0.3674522712826729
54,others,A portrait of Dougie Poynter,5,0.15644130110740662,0.3674522712826729
55,others,An image capturing Dougie Poynter at a public event,1,0.15644130110740662,0.3674522712826729
56,others,An image capturing Dougie Poynter at a public event,2,0.15644130110740662,0.3674522712826729
57,others,An image capturing Dougie Poynter at a public event,3,0.15644130110740662,0.3674522712826729
58,others,An image capturing Dougie Poynter at a public event,4,0.15644130110740662,0.3674522712826729
59,others,An image capturing Dougie Poynter at a public event,5,0.15644130110740662,0.3674522712826729
60,others,An oil painting of Dougie Poynter,1,0.15644130110740662,0.3674522712826729
61,others,An oil painting of Dougie Poynter,2,0.15644130110740662,0.3674522712826729
62,others,An oil painting of Dougie Poynter,3,0.15644130110740662,0.3674522712826729
63,others,An oil painting of Dougie Poynter,4,0.15644130110740662,0.3674522712826729
64,others,An oil painting of Dougie Poynter,5,0.15644130110740662,0.3674522712826729
65,others,A sketch of Dougie Poynter,1,0.15644130110740662,0.3674522712826729
66,others,A sketch of Dougie Poynter,2,0.15644130110740662,0.3674522712826729
67,others,A sketch of Dougie Poynter,3,0.15644130110740662,0.3674522712826729
68,others,A sketch of Dougie Poynter,4,0.15644130110740662,0.3674522712826729
69,others,A sketch of Dougie Poynter,5,0.15644130110740662,0.3674522712826729
70,others,Dougie Poynter in an official photo,1,0.15644130110740662,0.3674522712826729
71,others,Dougie Poynter in an official photo,2,0.15644130110740662,0.3674522712826729
72,others,Dougie Poynter in an official photo,3,0.15644130110740662,0.3674522712826729
73,others,Dougie Poynter in an official photo,4,0.15644130110740662,0.3674522712826729
74,others,Dougie Poynter in an official photo,5,0.15644130110740662,0.3674522712826729
75,others,A portrait of Malese Jow,1,0.15644130110740662,0.3674522712826729
76,others,A portrait of Malese Jow,2,0.15644130110740662,0.3674522712826729
77,others,A portrait of Malese Jow,3,0.15644130110740662,0.3674522712826729
78,others,A portrait of Malese Jow,4,0.15644130110740662,0.3674522712826729
79,others,A portrait of Malese Jow,5,0.15644130110740662,0.3674522712826729
80,others,An image capturing Malese Jow at a public event,1,0.15644130110740662,0.3674522712826729
81,others,An image capturing Malese Jow at a public event,2,0.15644130110740662,0.3674522712826729
82,others,An image capturing Malese Jow at a public event,3,0.15644130110740662,0.3674522712826729
83,others,An image capturing Malese Jow at a public event,4,0.15644130110740662,0.3674522712826729
84,others,An image capturing Malese Jow at a public event,5,0.15644130110740662,0.3674522712826729
85,others,An oil painting of Malese Jow,1,0.15644130110740662,0.3674522712826729
86,others,An oil painting of Malese Jow,2,0.15644130110740662,0.3674522712826729
87,others,An oil painting of Malese Jow,3,0.15644130110740662,0.3674522712826729
88,others,An oil painting of Malese Jow,4,0.15644130110740662,0.3674522712826729
89,others,An oil painting of Malese Jow,5,0.15644130110740662,0.3674522712826729
90,others,A sketch of Malese Jow,1,0.15644130110740662,0.3674522712826729
91,others,A sketch of Malese Jow,2,0.15644130110740662,0.3674522712826729
92,others,A sketch of Malese Jow,3,0.15644130110740662,0.3674522712826729
93,others,A sketch of Malese Jow,4,0.15644130110740662,0.3674522712826729
94,others,A sketch of Malese Jow,5,0.15644130110740662,0.3674522712826729
95,others,Malese Jow in an official photo,1,0.15644130110740662,0.3674522712826729
96,others,Malese Jow in an official photo,2,0.15644130110740662,0.3674522712826729
97,others,Malese Jow in an official photo,3,0.15644130110740662,0.3674522712826729
98,others,Malese Jow in an official photo,4,0.15644130110740662,0.3674522712826729
99,others,Malese Jow in an official photo,5,0.15644130110740662,0.3674522712826729
100,others,A portrait of Julian Sands,1,0.15644130110740662,0.3674522712826729
101,others,A portrait of Julian Sands,2,0.15644130110740662,0.3674522712826729
102,others,A portrait of Julian Sands,3,0.15644130110740662,0.3674522712826729
103,others,A portrait of Julian Sands,4,0.15644130110740662,0.3674522712826729
104,others,A portrait of Julian Sands,5,0.15644130110740662,0.3674522712826729
105,others,An image capturing Julian Sands at a public event,1,0.15644130110740662,0.3674522712826729
106,others,An image capturing Julian Sands at a public event,2,0.15644130110740662,0.3674522712826729
107,others,An image capturing Julian Sands at a public event,3,0.15644130110740662,0.3674522712826729
108,others,An image capturing Julian Sands at a public event,4,0.15644130110740662,0.3674522712826729
109,others,An image capturing Julian Sands at a public event,5,0.15644130110740662,0.3674522712826729
110,others,An oil painting of Julian Sands,1,0.15644130110740662,0.3674522712826729
111,others,An oil painting of Julian Sands,2,0.15644130110740662,0.3674522712826729
112,others,An oil painting of Julian Sands,3,0.15644130110740662,0.3674522712826729
113,others,An oil painting of Julian Sands,4,0.15644130110740662,0.3674522712826729
114,others,An oil painting of Julian Sands,5,0.15644130110740662,0.3674522712826729
115,others,A sketch of Julian Sands,1,0.15644130110740662,0.3674522712826729
116,others,A sketch of Julian Sands,2,0.15644130110740662,0.3674522712826729
117,others,A sketch of Julian Sands,3,0.15644130110740662,0.3674522712826729
118,others,A sketch of Julian Sands,4,0.15644130110740662,0.3674522712826729
119,others,A sketch of Julian Sands,5,0.15644130110740662,0.3674522712826729
120,others,Julian Sands in an official photo,1,0.15644130110740662,0.3674522712826729
121,others,Julian Sands in an official photo,2,0.15644130110740662,0.3674522712826729
122,others,Julian Sands in an official photo,3,0.15644130110740662,0.3674522712826729
123,others,Julian Sands in an official photo,4,0.15644130110740662,0.3674522712826729
124,others,Julian Sands in an official photo,5,0.15644130110740662,0.3674522712826729
125,others,A portrait of Rosie Huntington Whiteley,1,0.15644130110740662,0.3674522712826729
126,others,A portrait of Rosie Huntington Whiteley,2,0.15644130110740662,0.3674522712826729
127,others,A portrait of Rosie Huntington Whiteley,3,0.15644130110740662,0.3674522712826729
128,others,A portrait of Rosie Huntington Whiteley,4,0.15644130110740662,0.3674522712826729
129,others,A portrait of Rosie Huntington Whiteley,5,0.15644130110740662,0.3674522712826729
130,others,An image capturing Rosie Huntington Whiteley at a public event,1,0.15644130110740662,0.3674522712826729
131,others,An image capturing Rosie Huntington Whiteley at a public event,2,0.15644130110740662,0.3674522712826729
132,others,An image capturing Rosie Huntington Whiteley at a public event,3,0.15644130110740662,0.3674522712826729
133,others,An image capturing Rosie Huntington Whiteley at a public event,4,0.15644130110740662,0.3674522712826729
134,others,An image capturing Rosie Huntington Whiteley at a public event,5,0.15644130110740662,0.3674522712826729
135,others,An oil painting of Rosie Huntington Whiteley,1,0.15644130110740662,0.3674522712826729
136,others,An oil painting of Rosie Huntington Whiteley,2,0.15644130110740662,0.3674522712826729
137,others,An oil painting of Rosie Huntington Whiteley,3,0.15644130110740662,0.3674522712826729
138,others,An oil painting of Rosie Huntington Whiteley,4,0.15644130110740662,0.3674522712826729
139,others,An oil painting of Rosie Huntington Whiteley,5,0.15644130110740662,0.3674522712826729
140,others,A sketch of Rosie Huntington Whiteley,1,0.15644130110740662,0.3674522712826729
141,others,A sketch of Rosie Huntington Whiteley,2,0.15644130110740662,0.3674522712826729
142,others,A sketch of Rosie Huntington Whiteley,3,0.15644130110740662,0.3674522712826729
143,others,A sketch of Rosie Huntington Whiteley,4,0.15644130110740662,0.3674522712826729
144,others,A sketch of Rosie Huntington Whiteley,5,0.15644130110740662,0.3674522712826729
145,others,Rosie Huntington Whiteley in an official photo,1,0.15644130110740662,0.3674522712826729
146,others,Rosie Huntington Whiteley in an official photo,2,0.15644130110740662,0.3674522712826729
147,others,Rosie Huntington Whiteley in an official photo,3,0.15644130110740662,0.3674522712826729
148,others,Rosie Huntington Whiteley in an official photo,4,0.15644130110740662,0.3674522712826729
149,others,Rosie Huntington Whiteley in an official photo,5,0.15644130110740662,0.3674522712826729
150,others,A portrait of Steve Carell,1,0.15644130110740662,0.3674522712826729
151,others,A portrait of Steve Carell,2,0.15644130110740662,0.3674522712826729
152,others,A portrait of Steve Carell,3,0.15644130110740662,0.3674522712826729
153,others,A portrait of Steve Carell,4,0.15644130110740662,0.3674522712826729
154,others,A portrait of Steve Carell,5,0.15644130110740662,0.3674522712826729
155,others,An image capturing Steve Carell at a public event,1,0.15644130110740662,0.3674522712826729
156,others,An image capturing Steve Carell at a public event,2,0.15644130110740662,0.3674522712826729
157,others,An image capturing Steve Carell at a public event,3,0.15644130110740662,0.3674522712826729
158,others,An image capturing Steve Carell at a public event,4,0.15644130110740662,0.3674522712826729
159,others,An image capturing Steve Carell at a public event,5,0.15644130110740662,0.3674522712826729
160,others,An oil painting of Steve Carell,1,0.15644130110740662,0.3674522712826729
161,others,An oil painting of Steve Carell,2,0.15644130110740662,0.3674522712826729
162,others,An oil painting of Steve Carell,3,0.15644130110740662,0.3674522712826729
163,others,An oil painting of Steve Carell,4,0.15644130110740662,0.3674522712826729
164,others,An oil painting of Steve Carell,5,0.15644130110740662,0.3674522712826729
165,others,A sketch of Steve Carell,1,0.15644130110740662,0.3674522712826729
166,others,A sketch of Steve Carell,2,0.15644130110740662,0.3674522712826729
167,others,A sketch of Steve Carell,3,0.15644130110740662,0.3674522712826729
168,others,A sketch of Steve Carell,4,0.15644130110740662,0.3674522712826729
169,others,A sketch of Steve Carell,5,0.15644130110740662,0.3674522712826729
170,others,Steve Carell in an official photo,1,0.15644130110740662,0.3674522712826729
171,others,Steve Carell in an official photo,2,0.15644130110740662,0.3674522712826729
172,others,Steve Carell in an official photo,3,0.15644130110740662,0.3674522712826729
173,others,Steve Carell in an official photo,4,0.15644130110740662,0.3674522712826729
174,others,Steve Carell in an official photo,5,0.15644130110740662,0.3674522712826729
175,others,A portrait of Christoph Waltz,1,0.15644130110740662,0.3674522712826729
176,others,A portrait of Christoph Waltz,2,0.15644130110740662,0.3674522712826729
177,others,A portrait of Christoph Waltz,3,0.15644130110740662,0.3674522712826729
178,others,A portrait of Christoph Waltz,4,0.15644130110740662,0.3674522712826729
179,others,A portrait of Christoph Waltz,5,0.15644130110740662,0.3674522712826729
180,others,An image capturing Christoph Waltz at a public event,1,0.15644130110740662,0.3674522712826729
181,others,An image capturing Christoph Waltz at a public event,2,0.15644130110740662,0.3674522712826729
182,others,An image capturing Christoph Waltz at a public event,3,0.15644130110740662,0.3674522712826729
183,others,An image capturing Christoph Waltz at a public event,4,0.15644130110740662,0.3674522712826729
184,others,An image capturing Christoph Waltz at a public event,5,0.15644130110740662,0.3674522712826729
185,others,An oil painting of Christoph Waltz,1,0.15644130110740662,0.3674522712826729
186,others,An oil painting of Christoph Waltz,2,0.15644130110740662,0.3674522712826729
187,others,An oil painting of Christoph Waltz,3,0.15644130110740662,0.3674522712826729
188,others,An oil painting of Christoph Waltz,4,0.15644130110740662,0.3674522712826729
189,others,An oil painting of Christoph Waltz,5,0.15644130110740662,0.3674522712826729
190,others,A sketch of Christoph Waltz,1,0.15644130110740662,0.3674522712826729
191,others,A sketch of Christoph Waltz,2,0.15644130110740662,0.3674522712826729
192,others,A sketch of Christoph Waltz,3,0.15644130110740662,0.3674522712826729
193,others,A sketch of Christoph Waltz,4,0.15644130110740662,0.3674522712826729
194,others,A sketch of Christoph Waltz,5,0.15644130110740662,0.3674522712826729
195,others,Christoph Waltz in an official photo,1,0.15644130110740662,0.3674522712826729
196,others,Christoph Waltz in an official photo,2,0.15644130110740662,0.3674522712826729
197,others,Christoph Waltz in an official photo,3,0.15644130110740662,0.3674522712826729
198,others,Christoph Waltz in an official photo,4,0.15644130110740662,0.3674522712826729
199,others,Christoph Waltz in an official photo,5,0.15644130110740662,0.3674522712826729
200,others,A portrait of Alexander Rybak,1,0.15644130110740662,0.3674522712826729
201,others,A portrait of Alexander Rybak,2,0.15644130110740662,0.3674522712826729
202,others,A portrait of Alexander Rybak,3,0.15644130110740662,0.3674522712826729
203,others,A portrait of Alexander Rybak,4,0.15644130110740662,0.3674522712826729
204,others,A portrait of Alexander Rybak,5,0.15644130110740662,0.3674522712826729
205,others,An image capturing Alexander Rybak at a public event,1,0.15644130110740662,0.3674522712826729
206,others,An image capturing Alexander Rybak at a public event,2,0.15644130110740662,0.3674522712826729
207,others,An image capturing Alexander Rybak at a public event,3,0.15644130110740662,0.3674522712826729
208,others,An image capturing Alexander Rybak at a public event,4,0.15644130110740662,0.3674522712826729
209,others,An image capturing Alexander Rybak at a public event,5,0.15644130110740662,0.3674522712826729
210,others,An oil painting of Alexander Rybak,1,0.15644130110740662,0.3674522712826729
211,others,An oil painting of Alexander Rybak,2,0.15644130110740662,0.3674522712826729
212,others,An oil painting of Alexander Rybak,3,0.15644130110740662,0.3674522712826729
213,others,An oil painting of Alexander Rybak,4,0.15644130110740662,0.3674522712826729
214,others,An oil painting of Alexander Rybak,5,0.15644130110740662,0.3674522712826729
215,others,A sketch of Alexander Rybak,1,0.15644130110740662,0.3674522712826729
216,others,A sketch of Alexander Rybak,2,0.15644130110740662,0.3674522712826729
217,others,A sketch of Alexander Rybak,3,0.15644130110740662,0.3674522712826729
218,others,A sketch of Alexander Rybak,4,0.15644130110740662,0.3674522712826729
219,others,A sketch of Alexander Rybak,5,0.15644130110740662,0.3674522712826729
220,others,Alexander Rybak in an official photo,1,0.15644130110740662,0.3674522712826729
221,others,Alexander Rybak in an official photo,2,0.15644130110740662,0.3674522712826729
222,others,Alexander Rybak in an official photo,3,0.15644130110740662,0.3674522712826729
223,others,Alexander Rybak in an official photo,4,0.15644130110740662,0.3674522712826729
224,others,Alexander Rybak in an official photo,5,0.15644130110740662,0.3674522712826729
225,others,A portrait of Petra Cubonova,1,0.15644130110740662,0.3674522712826729
226,others,A portrait of Petra Cubonova,2,0.15644130110740662,0.3674522712826729
227,others,A portrait of Petra Cubonova,3,0.15644130110740662,0.3674522712826729
228,others,A portrait of Petra Cubonova,4,0.15644130110740662,0.3674522712826729
229,others,A portrait of Petra Cubonova,5,0.15644130110740662,0.3674522712826729
230,others,An image capturing Petra Cubonova at a public event,1,0.15644130110740662,0.3674522712826729
231,others,An image capturing Petra Cubonova at a public event,2,0.15644130110740662,0.3674522712826729
232,others,An image capturing Petra Cubonova at a public event,3,0.15644130110740662,0.3674522712826729
233,others,An image capturing Petra Cubonova at a public event,4,0.15644130110740662,0.3674522712826729
234,others,An image capturing Petra Cubonova at a public event,5,0.15644130110740662,0.3674522712826729
235,others,An oil painting of Petra Cubonova,1,0.15644130110740662,0.3674522712826729
236,others,An oil painting of Petra Cubonova,2,0.15644130110740662,0.3674522712826729
237,others,An oil painting of Petra Cubonova,3,0.15644130110740662,0.3674522712826729
238,others,An oil painting of Petra Cubonova,4,0.15644130110740662,0.3674522712826729
239,others,An oil painting of Petra Cubonova,5,0.15644130110740662,0.3674522712826729
240,others,A sketch of Petra Cubonova,1,0.15644130110740662,0.3674522712826729
241,others,A sketch of Petra Cubonova,2,0.15644130110740662,0.3674522712826729
242,others,A sketch of Petra Cubonova,3,0.15644130110740662,0.3674522712826729
243,others,A sketch of Petra Cubonova,4,0.15644130110740662,0.3674522712826729
244,others,A sketch of Petra Cubonova,5,0.15644130110740662,0.3674522712826729
245,others,Petra Cubonova in an official photo,1,0.15644130110740662,0.3674522712826729
246,others,Petra Cubonova in an official photo,2,0.15644130110740662,0.3674522712826729
247,others,Petra Cubonova in an official photo,3,0.15644130110740662,0.3674522712826729
248,others,Petra Cubonova in an official photo,4,0.15644130110740662,0.3674522712826729
249,others,Petra Cubonova in an official photo,5,0.15644130110740662,0.3674522712826729
